,USERID,DS1,DS2,DS3,DS4,DS5,DS7,DS8,DS9,DS10,DS11,DS12,DS13,DS14,DS15,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39,B40,B41,B42,B43,B44,B45,B46,B47,B48,B49,B50,B51,B52,B53,B54,B55,B56,B57,B58,B59,B60,B61,B62,B63,B64,B65,B66,B67,B68,B69,B70,B71,B72,B73,B74,B75,B76,B77,B78,B79,B80,B81,B82,B83,B84,B85,B86,B87,B88,B89,B90,B91,B92,B93,B94,B95,B96,B97,B98,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,MacroTotal,DiffMacroAndActual
1999,27,5/3/2022,4,m1,9:49:00 AM,1,8,0,0,0,0,1,4,2,3,233,1221.09,54.8,22.9155,921.75,158.9376,5.401,106.337,26.2398,996.2,257.03,0.9,3.9,71,32.4,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,1233.9096,12.8196
2000,27,5/3/2022,4,m3,12:00:00 PM,2,3,0,0,0,0,1,4,6,1,310.5,528.2739,24.5508,8.249101,676.7021,48.6432,0.577,3.1391,26.1782,324.6422,257.1948,17.5,1.8,6.3,11.6,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,520.2428,8.0311
2001,27,5/3/2022,4,m2,1:38:00 PM,3,3,16,5,0,0,1,4,8,4,0,70,3,0,55,10,0.5,6,0.5,0,0,0,0,0,0.6,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,69,1
2002,27,5/3/2022,4,m4,11:34:00 PM,5,1,0,0,0,0,1,3,7,4,108,674.16,4.3416,3.888,948.48,128.988,0.864,73.0224,28.9896,1205.76,76.68,60,40,76.6,40,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,670.9848,3.1752
2003,27,5/4/2022,2,m1,12:27:00 PM,3,1,1,2,0,0,1,5,3,4,672.16,674.9322,24.616,8.2585,732.1382,89.0462,1.1295,42.7497,26.5895,405.0616,266.3087,58.5,10.2,7.3,13.2,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,684.0868,9.1546
2004,27,5/4/2022,2,m2,9:32:00 PM,6,8,0,0,0,0,1,5,5,2,223.14,496.8036,21.8562,11.3739,83.6787,71.5515,6.783,48.8898,8.2686,831.8961,185.5878,4.2,23,9.3,10,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,515.9862,19.1826
2005,27,5/5/2022,3,m1,1:04:00 PM,2,3,3,2,3,0,3,4,3,1,15.33,63.3333,0.6667,0.6667,5,14,0,11.3333,0,0,0,0,0,0,0,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,62.0003,1.333
2006,27,5/5/2022,3,m2,1:53:00 PM,3,3,9,2,3,0,3,4,2,3,527,1033.407,67.9149,10.6275,905.529,92.33,3.132,40.372,16.1679,331.184,244.906,5.5,1.5,12.3,20.6,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,1045.2257,11.8187
2007,27,5/5/2022,3,m3,4:43:00 PM,4,3,6,2,3,0,1,2,3,2,51,105.06,4.9725,2.1191,285.6,10.3173,1.479,0.8007,4.7175,82.11,85.17,1.6,0.1,4.8,4.7,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,104.8917,0.1683
2008,27,5/6/2022,2,m1,2:03:00 PM,3,1,0,0,0,0,1,3,3,3,144,818.88,5.7888,5.184,1139.64,159.984,1.152,85.3632,30.6528,1231.68,102.24,80,53,77.1,53,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,814.6464,4.2336
2009,27,5/6/2022,2,m2,8:42:00 PM,5,1,9,1,0,0,1,4,0,3,271,738.62,28.7241,12.7962,1717.15,88.8258,6.233,9.3466,31.2554,491.65,565.38,19.1,5.4,36,38,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,738.8417,0.2217
2010,27,5/7/2022,1,m1,10:34:00 PM,5,10,0,0,0,0,2,4,0,4,1258.54,929.9108,32.7881,10.3426,742.7014,106.4751,5.7633,50.2438,54.4605,1469.329,536.9762,37,108,10.9,45.1,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,938.8353,8.9245
2011,27,5/8/2022,1,m1,2:30:00 PM,3,5,3,1,0,0,2,5,2,5,970.71,2665.74,143.927,43.037,5739.72,270.8058,12.618,76.5304,76.309,105.06,12.36,0,32,1.9,0.7,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,2683.8022,18.0622
2012,27,5/9/2022,3,m1,9:58:00 AM,1,8,0,0,0,0,3,3,4,1,35,150,5,1.5,65,23,2,8,2,94,0,0,0,1.2,5.6,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,145,5
2013,27,5/9/2022,3,m2,1:23:00 PM,3,6,0,0,0,0,1,3,4,2,162,650,34,10,930,63,1,34,27,0,0,0,0,0,0,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,666,16
2014,27,5/9/2022,3,m3,5:39:00 PM,4,3,0,0,0,0,1,2,6,3,127.5,540,18,4,445,86,3.5,31,8,174,0,25,100,13,17.4,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,538,2
2015,27,5/10/2022,2,m1,10:36:00 AM,1,10,0,0,0,0,1,4,5,4,137,630,22,10.5,835,86,3,46,21,94,0,0,0,1.2,5.6,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,626,4
2016,27,5/10/2022,2,m2,4:35:00 PM,3,6,0,0,0,0,1,4,4,4,0,660,26.5,2.5,1260,69,5,4,35,0,0,0,0,0,0,2,3,0,19,1,158,62,28.89542144,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,1,9,3,1,7,2,0,2,2,2,1,3,0,5,0,0,0,0,1,3,4,2,0,0,3,2,3,0,1,4,4,0,1,0,1,3,90,0,0,5,30,20,45,3,4,5,3,1,4,3,3,1,1,3,2,3,4,2,3,3,1,2,2,3,1,4,3,5,6,4,1,5,4,3,6,7,2,2,7,5,4,1,5,7,4,5,1,1,1,3,4,4,2,1,5,5,3,3,5,4,2,4,5,2,2,3,3,It would get in the way when I was unable to document something appropriately if the app didn't already have the information or if I wasn't sure exactly how much I ate. ,Wider range of restaurants and better workout calculations,,4,4,3,5,2,3,1,5,3,5,5,3,4,4,4,4,4,4,1,2,1,2,4,4,3,3,1,24,1,7,1,4,3,2,2,2,1,0,5,0,,0,,0,,0,,5,12.5,12,30,4,5,5,3,2,5,1,3,4,3,4,3,3,4,1,3,3,2,2,4,4,1,2,1,7,4,2,5,1,2,4,5,3,2,6,4,3,1,4,5,2,4,160,654.5,5.5
2017,27,5/11/2022,3,m1,9:23:00 AM,1,8,0,0,0,0,1,5,7,2,102,480,17,9,770,63,1,38,19,0,0,0,0,0,0,2,3,5,19,1,259,69,38.24343625,1,0,3,0,1,2,1,2,0,0,4,0,1,0,5,1,5,2,2,0,0,0,5,8,3,4,1,8,6,1,1,1,3,4,1,4,3,0,3,1,1,2,4,1,1,2,0,0,0,1,0,0,2,15,7,25,9,0,3,4,3,5,4,0,4,5,1,0,4,3,3,4,1,3,1,4,3,4,4,1,6,7,2,3,1,4,1,4,0,3,2,2,2,2,2,1,3,2,2,1,2,1,1,1,5,4,3,2,4,4,3,3,2,2,4,4,3,2,4,1,3,4,"Tedious, specially because selection of foods is limited. Not too bad though. ",Easier to copy and paste meals and more food selection,,1,5,1,4,1,5,5,4,3,4,4,4,4,3,4,4,4,4,1,1,1,3,3,4,3,4,1,6,1,0,0,0,4,8,2,4,0,5,4,1,1,1,3,0,,2,25,7,30,8,30,2,2,3,5,5,2,4,4,2,1,4,4,2,4,1,2,2,5,2,1,1,1,6,7,5,2,5,2,4,2,3,2,3,2,1,4,2,2,1,2,2,2,242,481,1
2018,27,5/11/2022,3,m3,3:06:00 PM,4,1,0,0,0,0,3,2,5,1,0,710,30,10,1670,88,9,7,25,0,0,0,0,0,0,2,3,5,19,1,259,69,38.24343625,1,0,3,0,1,2,1,2,0,0,4,0,1,0,5,1,5,2,2,0,0,0,5,8,3,4,1,8,6,1,1,1,3,4,1,4,3,0,3,1,1,2,4,1,1,2,0,0,0,1,0,0,2,15,7,25,9,0,3,4,3,5,4,0,4,5,1,0,4,3,3,4,1,3,1,4,3,4,4,1,6,7,2,3,1,4,1,4,0,3,2,2,2,2,2,1,3,2,2,1,2,1,1,1,5,4,3,2,4,4,3,3,2,2,4,4,3,2,4,1,3,4,"Tedious, specially because selection of foods is limited. Not too bad though. ",Easier to copy and paste meals and more food selection,,1,5,1,4,1,5,5,4,3,4,4,4,4,3,4,4,4,4,1,1,1,3,3,4,3,4,1,6,1,0,0,0,4,8,2,4,0,5,4,1,1,1,3,0,,2,25,7,30,8,30,2,2,3,5,5,2,4,4,2,1,4,4,2,4,1,2,2,5,2,1,1,1,6,7,5,2,5,2,4,2,3,2,3,2,1,4,2,2,1,2,2,2,242,722,12
2019,27,5/11/2022,3,m2,4:37:00 PM,3,6,1,2,0,0,1,1,8,3,64,60,0.5,0,30,12,0,9,2,0,0,8,0,10,0,2,3,5,19,1,259,69,38.24343625,1,0,3,0,1,2,1,2,0,0,4,0,1,0,5,1,5,2,2,0,0,0,5,8,3,4,1,8,6,1,1,1,3,4,1,4,3,0,3,1,1,2,4,1,1,2,0,0,0,1,0,0,2,15,7,25,9,0,3,4,3,5,4,0,4,5,1,0,4,3,3,4,1,3,1,4,3,4,4,1,6,7,2,3,1,4,1,4,0,3,2,2,2,2,2,1,3,2,2,1,2,1,1,1,5,4,3,2,4,4,3,3,2,2,4,4,3,2,4,1,3,4,"Tedious, specially because selection of foods is limited. Not too bad though. ",Easier to copy and paste meals and more food selection,,1,5,1,4,1,5,5,4,3,4,4,4,4,3,4,4,4,4,1,1,1,3,3,4,3,4,1,6,1,0,0,0,4,8,2,4,0,5,4,1,1,1,3,0,,2,25,7,30,8,30,2,2,3,5,5,2,4,4,2,1,4,4,2,4,1,2,2,5,2,1,1,1,6,7,5,2,5,2,4,2,3,2,3,2,1,4,2,2,1,2,2,2,242,60.5,0.5
